amount,createdAt,id,outcome,staker,dao,proposal,network
800000000000000000000,1588540503,0x338f4be7176e9eeb5ee1c8bc903b884dd58cb930e1481a003d4c5b4ba45d717b,Pass,0x774d556f7c2cae79f28a35b8e1f57371df8b8bca,0x519b70055af55a007110b4ff99b0ea33071c720a,0x60c035ec11ccb91283daafbd6228673913fd0f71a52382ab363ab14be45c1e56,mainnet
51000000000000000000,1583722444,0x33aaff2cda536fafc5ea6b661ef64e2401420e3984679e57a3c38cf4c3228304,Pass,0xb64850fe701fb64667b6cc762aa2c12f2e02193c,0x8990e11b69403ea53ef2b32434bbd7dbf84b5234,0xb05b41397beb57ec2ecd0ad62a6ef9fa22d1e0e4171839f9fba3ebb42fccd153,mainnet
50000000000000000000,1579555222,0x33afbecb2b87dc5a235f8e9cc857520257f26fd1fd7bfea94a93ca041c68d454,Fail,0xa15ca74e65bf72730811abf95163e89ad9b9dff6,0x294f999356ed03347c7a23bcbcf8d33fa41dc830,0x1a5422d8e1aeb23146a1632c2a42d930aac659ecf1a3cef332d968ef8b1070b1,mainnet
151000000000000000000,1585231045,0x33b081ee7ec3b20cf8ab8ab108fe47fafb1fe4ec6d7c8b1aca8dbb4b748f7c86,Pass,0xa15ca74e65bf72730811abf95163e89ad9b9dff6,0xafdd1eb2511cd891acf2bff82dabf47e0c914d24,0xe55f25245893b52a57c8906bd0ed1204003c7b138cd13c06507151ff167ed9e0,mainnet
200000000000000000000,1576095443,0x33dc0df5b7e38d31bc08bc3a71ab016b38e93327458c6b526988f9b592a515f5,Pass,0x774d556f7c2cae79f28a35b8e1f57371df8b8bca,0x8990e11b69403ea53ef2b32434bbd7dbf84b5234,0xab83d957d55f2e0710833f12d5216a8ff2d50aef2ae2ed35e91fa92515ff498d,mainnet
51000000000000000000,1599431401,0x33e9887f53069132581c63fa00e883c6dea202592e142996550a83fea991ccad,Pass,0x839395e20bbb182fa440d08f850e6c7a8f6f0780,0x90dfc35e747ffcf9631ce75348f99632528e1704,0x653198b8002f85033d36eaf296c1898ef71a55e9a01aa25e843dabdc417f3d20,mainnet
100000000000000000000,1575710469,0x34085e4100a1f885e781cbd01d342cc22538098ef258fe8737ffa4e33614e53b,Fail,0x95fd1628e15e4ead16e4f85cc1e4e8c58d8bc34c,0x294f999356ed03347c7a23bcbcf8d33fa41dc830,0x34f41cc090feecd4d1359f8e27f98e33e5ef79adc65f18604e3415ddee3bf564,mainnet
300000000000000000000,1586894069,0x341d9e33a95d7a386047ff12e2282e55d1610e6ef59cafc094faa61b0413d275,Pass,0xa15ca74e65bf72730811abf95163e89ad9b9dff6,0xafdd1eb2511cd891acf2bff82dabf47e0c914d24,0x0b8d659943dbcdf42476ed5545bd04c222219d5c146e55ce90cbb827d4973018,mainnet
70000000000000000000,1559755513,0x34293c4884e476499e49217335c7b753d59175028a1350c94833bd90c9c0d4b0,Pass,0xebec8c75c489ab7fab3e20ea556a2cf7e0da9b4b,0x294f999356ed03347c7a23bcbcf8d33fa41dc830,0x335a462c458fa06fa6d400cfdb3ebd309e3800e6014df1e6d4ba52673c3c4e81,mainnet
200000000000000000000,1585359836,0x3467a94e24dccd23841c4ca5453003b862412573e3059853516fe3bdbd66d7ab,Pass,0xa15ca74e65bf72730811abf95163e89ad9b9dff6,0xafdd1eb2511cd891acf2bff82dabf47e0c914d24,0xcb4b13330fa20c0e398d726213469bcbed0891d4d9d42a29e36b049238a2aaac,mainnet
175000000000000000000,1567093732,0x348f01b11c3726968d2151c7097789ce2c8abcc42a9d6c956a8a066bb9a37dd4,Pass,0x6c6558dab14054d950bde08a659d4a9af113b243,0x440583455bcd85ab2bd429c015d3aabcae135f0a,0x83b16dc5dbcfa99c40186769ff4949fe4314069c53ec34c38b00971f3c2f53bb,mainnet
159000000000000000000,1566299738,0x34c3c251cd4276635ebb9b15fd45c6924ea109c8af8fc9b0a69695d1853d4992,Pass,0xace490e46d53bb84b339624c7eba59a85909675e,0x440583455bcd85ab2bd429c015d3aabcae135f0a,0x95b06524b04db8e2ff34181e8e2d43bfe8235eee6abac99936b6c5eae08bddb4,mainnet
500000000000000000000,1576700688,0x34ce3cd49f4fc128b543a601b99e67b857ffe14fb30ae709406d08afb1aa9683,Pass,0x9a94ac82b17e67f7dff81912de68eb74ca20e6c3,0x294f999356ed03347c7a23bcbcf8d33fa41dc830,0xf7b6e44624241024b56045cffeae085181622fff5b5ecab97c96dd926d9a62a3,mainnet
400000000000000000000,1573229635,0x34e1c2eaa323534c01b59b8751698989a5565d0780d33f9dd4fe39fb7e06b3bf,Pass,0x774d556f7c2cae79f28a35b8e1f57371df8b8bca,0x294f999356ed03347c7a23bcbcf8d33fa41dc830,0xa7f9d106ae4a7fa6aea4733b752b2deb5ee5b3e571803107d864df00fba8d9be,mainnet
2500000000000000000000,1600469345,0x350a537c429c437ab28f8d461ede530b79bda4d67d9066bd463a1bd74acc76a7,Pass,0xb435871b0959561226b4d903b1abf79528177e81,0x519b70055af55a007110b4ff99b0ea33071c720a,0xeda894a2759f9b3f346813bf9566e2d46eca22f83bae113b939adeae7e744818,mainnet
312000000000000000000,1559649195,0x3556f43be691083f83a43d24d9c31bff257bb04b4a13c0a43b3ff7dab915307a,Pass,0x7f2a1ef39ea0d470b5669ce105a13c5b3bd8cd31,0x294f999356ed03347c7a23bcbcf8d33fa41dc830,0x11ce8bc007f1b137583355c6ca1967dd9123b7de62085149c6243f09286152d3,mainnet
2000000000000000000,1589412076,0x35708d80e2c23f401bb4b2e903da19bcbf7d72184e37322cc5b2abafb2249d60,Pass,0xa15ca74e65bf72730811abf95163e89ad9b9dff6,0x339af3ed17192edec40123d4e3239e20e2ccfead,0xb6f73c4fe2db4432f35d320c1edc46cf2e2b2381eb48a38111c3c6c465c3050c,mainnet
4000000000000000000000,1575408430,0x357a024cf3283cda4c4960db4ef31389d4006a53e0a0a098e8869257ef8b7d67,Pass,0xb0e83c2d71a991017e0116d58c5765abc57384af,0x519b70055af55a007110b4ff99b0ea33071c720a,0x200c84aabcee1945e6847d33f627371976dc0ca98cef4b69d4dd8eb25056f5bd,mainnet
200000000000000000000,1588895451,0x35df1a9fbcfbf3a31a9cd8eb6f693c238ff892db1ab9094245fda4a53c191278,Pass,0x7b2e78d4dfaaba045a167a70da285e30e8fca196,0xe56b4d8d42b1c9ea7dda8a6950e3699755943de7,0x4cfff5e372240d7227755cd3eed0c6c04c64d9541e79c9f0326cf56e074cdc7f,mainnet
1000000000000000000000,1577398420,0x35e7d83e99feae9f260d454baab3ae86e537e87a4d0b3b72deb4f21a730284b7,Pass,0x774d556f7c2cae79f28a35b8e1f57371df8b8bca,0x294f999356ed03347c7a23bcbcf8d33fa41dc830,0xebce7a9fd2b268e5716168ea5a96902d79b4cbc885a9fc92d978894698290ef5,mainnet
160000000000000000000,1578861262,0x35e80d543ad7169cbc303ebb063e5296c3d2d2526ac67ed0e3f70a233c23ab7b,Pass,0x80ad4dbb3ee70dfbb9a7ad7fb923bac2619b6fd2,0xcfd897b2a166b27b2544be53764fb77e74b200a3,0xa4453dc3f51a91a4cb832e99c086d3e6cef4e7cf89cd2a2858cb6b712f1cd793,mainnet
800000000000000000000,1583914097,0x361819030601d10609e8dff86bfd0adbed3472f94b621c8a33a0d2e7d445402c,Pass,0x0bb2fc3db7d41378a6ca74dd532f8d3313ad8a89,0xe56b4d8d42b1c9ea7dda8a6950e3699755943de7,0x9113510dc855039bf27778d62380681afdd5544e7b32252f42944a3fdc76be89,mainnet
300000000000000000000,1588854851,0x361aa165b219ccdf6f4fe86e173c280dc322c92c1ad6925db211e7fdf586b3ca,Pass,0xb435871b0959561226b4d903b1abf79528177e81,0x519b70055af55a007110b4ff99b0ea33071c720a,0xf099a0b49dd40e40e1dbcc8d1b7be1d73d5e7bc589f4e02c2358db643f54b978,mainnet
151000000000000000000,1560976085,0x361cfdb4da00352ce7a6d81d2cbd4abe2b209e7defae041243e9c80caaaa0781,Pass,0xd87eb1b4c26d4509aca8c099c1eb9e513d053f63,0x3324b516df92e78463d8b0616dd146cf6c58b0b9,0x2bfc59721c78acc0037c0df821e8dfffb169fb59f19a1d2197d86ae48b4fadd9,mainnet
1000000000000000000000,1573762411,0x3631fc9728b466c6c96a9b3bff7952658f406bc958d72d00d94d5098e39ab8f0,Pass,0x774d556f7c2cae79f28a35b8e1f57371df8b8bca,0x294f999356ed03347c7a23bcbcf8d33fa41dc830,0xadbbf6fd53f8f56bbd656c74c6aad78763e2ae4faad280d55c22a49b9d797cda,mainnet
50000000000000000000,1558785464,0x364bd157154aed2e3d3713c869ce81b9de50d3687e3379d92b15c6cbb2bf8639,Pass,0x379383e2d3ab8ce362cffbdd6f13d81213475786,0x294f999356ed03347c7a23bcbcf8d33fa41dc830,0x0adbca46104d2bc7d304cb6af0336731a051b1fe165cf6ecfc08fa702f913edf,mainnet
50000000000000000000,1562825545,0x366390922daf90bf78c8b63c2a4869cb771dc88a828bd64692061d58307b816c,Pass,0x6ac0a885ed84f4a2d062c60fb7daaf504fc8c47f,0x294f999356ed03347c7a23bcbcf8d33fa41dc830,0x6d2d9eb1b6a3ffeac08051a5dac324b1d1a4747733e8711f2dda8b38045019da,mainnet
1850000000000000000000,1589974230,0x3663f301d4011937a504cbdad2c9ad1fb02e939fb90cddf42c83a0956dbd3ca1,Pass,0xa7d862394234c3480a1f3f278fa710e1a0d2d728,0x519b70055af55a007110b4ff99b0ea33071c720a,0xa8b581c8d163a14c4d07a9e7996c9e0dfbd8bc26afb550371eb699ac0109e584,mainnet
500000000000000000000,1599262366,0x368081120e553ab2fd29c85897f0065992a9d65741dc1e2deca8ac5257c7dfcf,Pass,0xabd238fa6b6042438fbd22e7d398199080b4224c,0x519b70055af55a007110b4ff99b0ea33071c720a,0x2b8ea83d9f13055df5a4f4db70f430f1a16e9d1f8fb7a4b92a8ccea30eb8bccd,mainnet
145000000000000000000,1561355535,0x368589a5fffa53b3211ab91e92d0093ae919b8de4f6c5c2b1abf3725cb26b5fc,Pass,0x3e9976d5ba86a78d6e5c25bc2f309049676c0798,0x294f999356ed03347c7a23bcbcf8d33fa41dc830,0x0dc4444a90059f6472230e0cc173ef4638b8b4921b0940a6818adcb9e5b96a9b,mainnet
73000000000000000000,1562954353,0x36bc93d3dffafbdf9516667b1da2af609c73c2eb17a11c6da9ea374e5a869d20,Pass,0x31bc17f8a002d8a5c232b8fcc6e0171135cce37d,0x6bee9b81e434f7afce72a43a4016719315069539,0x3c11f66c3db9e257a126411421ba281c2043a1eebd93e6cc4407d1350655a9a6,mainnet
100000000000000000000,1560975680,0x36c7f8c214a480c72feba97fd699de565903ebf4de9e5df3a56e3642c93db43c,Pass,0x0f07d407ac41d6dbb2cf237b0704c0ab5b9b8754,0x294f999356ed03347c7a23bcbcf8d33fa41dc830,0x630a64fe66d31e2db354aaf852b17321ca0824436a0922d37735a331bec963db,mainnet
60000000000000000000,1591614592,0x36cea4bd5548eab6815fa04227e64046b504f5b57f719b4c9276916ba8f973f3,Pass,0x84443f61efc60d10da9f9a2398980cd5748394bb,0x519b70055af55a007110b4ff99b0ea33071c720a,0xf7c88cabf956d0d5ecb44edf5974d85b121c9a96ec57c906059985e84ba049b5,mainnet
200000000000000000000,1562934314,0x36fed7f18606fb31fd0eff6e4cf4723f998790a17319ffe2717ef6921382e30c,Pass,0x0f07d407ac41d6dbb2cf237b0704c0ab5b9b8754,0x294f999356ed03347c7a23bcbcf8d33fa41dc830,0x3f408a4f2c742333508bbf4077715cc300ecae08ee9b6ee40db6a0b3e7362c50,mainnet
160000000000000000000,1584441585,0x370a85c6ef07ac3013dee0b4ea8f24329db92d1b867c4bdc7ad1c7d45103cebe,Pass,0x80ad4dbb3ee70dfbb9a7ad7fb923bac2619b6fd2,0xcfd897b2a166b27b2544be53764fb77e74b200a3,0xe1929607ede08e888772a14aa3a49ee3b87b07f620d47eac088ccd573b873674,mainnet
50000000000000000000,1556905987,0x37321b88457073f441b46f098afef2d08393325ea616f38b2858f120dd6fae90,Fail,0xf8d1d34956cea24718cf8687588d6fedbc6d9aa6,0x294f999356ed03347c7a23bcbcf8d33fa41dc830,0xe1be9044c206f39ff83a1b176a4588578dd328000ce20967a832b6479b2c5091,mainnet
151000000000000000000,1588136646,0x373ab7dde677d10f4061707813cbd19f6879daa8645d1d6c2fedbfd656d164f1,Pass,0xb64850fe701fb64667b6cc762aa2c12f2e02193c,0x294f999356ed03347c7a23bcbcf8d33fa41dc830,0xfc4eabed72a7130f07f620ada38ce64d41a0737add272495ccad1bbf54a6f512,mainnet
500000000000000000000,1573566078,0x3763e05052e41adfb0f92f50b160cd6a72687ec5c07ef54ac73e22bb1593025a,Pass,0xc4d9d1a93068d311ab18e988244123430eb4f1cd,0x2b8c70fffda7f3d7667f7cfede1429313886329c,0x18dfafad3f45f89d097a028676208c5ca42d585a5a3a011ca48778ae4772afc8,mainnet
5000000000000000000,1590136090,0x37696e8c2d713a3a84674ae59b45601b51df000400f8f11104a450057ea74064,Fail,0x0c9464826b55f78631b58e06afd91165c64b88d0,0x519b70055af55a007110b4ff99b0ea33071c720a,0x257aa323de4ae0d5801b0c30a2f38a799ea4d03289e71d1b534eea8531dec694,mainnet
135000000000000000000,1554967481,0x376e8900571520cbff7749f70097ee1d8a7ad3ee4955f6508195218aa6041c36,Pass,0x6ac0a885ed84f4a2d062c60fb7daaf504fc8c47f,0x294f999356ed03347c7a23bcbcf8d33fa41dc830,0xf038967ac6e37121f54d5d4168df9d717282d63fac3f01f4c7e4b216268dfe6a,mainnet
1000000000000000000000,1602653874,0x377018a4f17e1f0078faf37ebe402e07cb4a76a714d3c44b4dd23c543d676254,Fail,0xb435871b0959561226b4d903b1abf79528177e81,0x519b70055af55a007110b4ff99b0ea33071c720a,0x8f2dc577d5874013d143061c72cb5672a6bd97bc410e35eac92af277a8be375f,mainnet
300000000000000000000,1572363485,0x378c8bda5e9cfeaff0e49dbb135b3a51f8658daf0254086695e82ccfee95e5dc,Pass,0xd67dfceab6587e655322b804547b9b450b2f78ac,0x294f999356ed03347c7a23bcbcf8d33fa41dc830,0xe11a3994a64d4fa9f868b40cab30a1850c8376e1a66dd45c8d1574a0506af2ce,mainnet
400000000000000000000,1557223856,0x3794c7c96a0634a63de54157b26a6f2cb83748c9484657bdf3b06496eca7826a,Pass,0xce7298e5ef1ae8af0573edc2ebd03ab0f837e214,0x294f999356ed03347c7a23bcbcf8d33fa41dc830,0xe990ddc00eb95927cabf050a3a9896447f5a6dac7e8316d9563cbd6289d2b3f3,mainnet
400000000000000000000,1591515916,0x37a04e08eab5052adee9ea3eaca48d911c217b716b1d3ee9e24da7591945c6a9,Pass,0x583acc79585d3cb195ea8125f6f80ad459b46313,0x519b70055af55a007110b4ff99b0ea33071c720a,0x59050061065f350a74832f019c5262c7eac6ba99402faf9c1ecd5edbf91e3caf,mainnet
1500000000000000000000,1568313491,0x37ad650f9b3501b03e3695d79f9d165c1218fee87a2fb36f3f60ef4f577ecf46,Pass,0xb0e83c2d71a991017e0116d58c5765abc57384af,0x519b70055af55a007110b4ff99b0ea33071c720a,0x6e2c56cf54e350383d66e9a0026a333b0a4be816243e2c1bc023494e75ce54bf,mainnet
500000000000000000000,1599591207,0x37ba28659f428fb413e7a85197db38d7bf979e3e914c75622ffd9685b6b87866,Pass,0xabd238fa6b6042438fbd22e7d398199080b4224c,0x519b70055af55a007110b4ff99b0ea33071c720a,0x074bba4a35b8932025cc63499cc8a60cbae8956ddbbd26c0e79682f53a6177d6,mainnet
150000000000000000000,1599736462,0x37c5fc9730b12f225fe1319e449a39f2604491336402cfc6bb2e8eeef5a2229b,Pass,0xb0e83c2d71a991017e0116d58c5765abc57384af,0x519b70055af55a007110b4ff99b0ea33071c720a,0x7bfbca7f8b4cb73dd16aa2376e79e53417e3e619e66dbf9ea3f0e5e34cf576c1,mainnet
1000000000000000000000,1577455393,0x37d484176c18c4c0a7fcb7d862fdbf934a828a1730fc0c050f0ae93b726c52d4,Pass,0x5bdc20c8d3b00268c1cb0d1ae404956b6feef19a,0x294f999356ed03347c7a23bcbcf8d33fa41dc830,0xd7ab98c5cfe565cd0c0abe15a69a5bdf512bddf83cdbbd1dfaf197617851b900,mainnet
5577000000000000000000,1573335373,0x37deeaa4673f2248fc8a1d8afbd4e0ed0e9b87c05983b3371a9a7782e4e7f663,Pass,0x730fd267ef60b27615324b94bf0bc7ed15d52718,0x519b70055af55a007110b4ff99b0ea33071c720a,0xd0874f187606442f61b9344977ee0601037ee9d60ea9826e8c79f86b411312cd,mainnet
4000000000000000000000,1575408535,0x37ee2f9629fa976114da2ecfa644014c40d1ad35a6c9cb190596d80be0143b40,Pass,0xb0e83c2d71a991017e0116d58c5765abc57384af,0x519b70055af55a007110b4ff99b0ea33071c720a,0xe516fe82f610108b6dc332cf8154f391bda9bd6d5148e237ee3878f64942e039,mainnet
1000000000000000000,1594464531,0x38025717181c1d46accb55e43208204e8a1ba54a3f1290669c465072c31466a8,Pass,0x06044b5359d8df7886366c22c61c7ecd29becac7,0xb0bc5012322b34cca2342a1c0cbd27a6101e2dd6,0xd93c6ce7e0b543294cd0566611697045c0a4a8fd764d539a586c70ee4059269e,mainnet
10000000000000000000,1566002392,0x380c5c03c78a34cb8d9475eedf8bc32befe1c1df0754e54e9c05f2934f2e4b0d,Pass,0x3e4dfe3dc66ccf4f8f604902e17cb3aa86d09d05,0xbe1a98d3452f6da6e0984589e545d4fc25af7526,0x05d908901be6d8cefd731e710e7a1209bca8b2bb70ca57502d35defb95cb451e,mainnet
600000000000000000000,1573509581,0x3810d6ccf87bc56a8b744b22562d444e47437dfd1de88fea0bd413e79619f232,Pass,0x6de3a8b94f89bac11099139979f61567ed33687a,0x2b8c70fffda7f3d7667f7cfede1429313886329c,0x67008094f98dfcf8ecf59d2ff153432ef9372ab04899ccc7f54894acb9fc7f8b,mainnet
1000000000000000000000,1594257579,0x3848e5b15f1565788ce772efa524c025233bd48a98475db34b6d673451a5749b,Pass,0x774d556f7c2cae79f28a35b8e1f57371df8b8bca,0x519b70055af55a007110b4ff99b0ea33071c720a,0xb8a294c0a328920d98bfe1773d5cd932c662ab785ac34a466504e2c162a16369,mainnet
10000000000000000000,1591173846,0x386848916df4c2bb154f492e6445450e4fe35f4da225adcef9e8df582948b6d4,Pass,0x4699a2107d634c35a6317eb659d55306755d7e9d,0xee7fa430a7e513d3df962ed0c0e285bc6f87fc24,0xa6d2a7082c90c64beab144e47a1dc8323f1ebfcd7d38b771dfe02a31d0f8f88f,mainnet
300000000000000000000,1567783876,0x387dc92a48a5e1fc0ebce08209a441b64201e9872f771bedae437c4d73f41531,Pass,0xc4d9d1a93068d311ab18e988244123430eb4f1cd,0x294f999356ed03347c7a23bcbcf8d33fa41dc830,0xc572f9ac484ec671ab175305ebf7d561d7622b8f0a158bab40f75fc7e4892f00,mainnet
750000000000000000000,1594238315,0x38961b6c67b2297a53577d4d6d56f9895b7f3e0112529374565d915ee76778cf,Fail,0x21af5166e41dc3371d062131af9d6a25e0f5c7d1,0x519b70055af55a007110b4ff99b0ea33071c720a,0xb0becbb4b796a1e9eff24ba0d9debd4cfa6d763fe176e682e01a3af2ff4b64a3,mainnet
100000000000000000000,1555765706,0x38c2cc943c659ce58cf188f53046441bf7338388b2723215b2a4dbb606c83fbc,Pass,0xc66ad11962cd7f4e3a8344a2f2a9d8036b4a2029,0x294f999356ed03347c7a23bcbcf8d33fa41dc830,0x2153577cb7f7d0ef463f5eb836ad747787e9a56e8b6d73d764c744b37fa2c5b9,mainnet
300000000000000000000,1560274292,0x38ef19c70a67fae5ce3a588bd23757457776150980f27576b7cb3e3133b61c68,Pass,0x6de3a8b94f89bac11099139979f61567ed33687a,0x294f999356ed03347c7a23bcbcf8d33fa41dc830,0x5a4ad524ea6ac74ec10bc1844c842f59ab944c5ca0a890b927a327cbe38920e3,mainnet
272000000000000000000,1563567285,0x390cb6b5ac50678b1ed97e7e65f68930e8d71bdc059b782da7dfed6e00ee495f,Pass,0x390eb69325be97a9c7c5ca0a98fee1e7bcbb6012,0x294f999356ed03347c7a23bcbcf8d33fa41dc830,0xfbbbac022e96e6ef338e915ea9d5ef409feccef43aa032591216f6f095a65f5c,mainnet
2875000000000000000000,1589275087,0x3916545194e1595bf2fb3ad7aab665c5c34d950b6de38be5762c749421119dc2,Pass,0xb435871b0959561226b4d903b1abf79528177e81,0x519b70055af55a007110b4ff99b0ea33071c720a,0x35451961fd2145300e707685632012b375ec7bc8a87864d6581ee7d49a2b6df0,mainnet
2000000000000000000000,1599263881,0x391fc080afdc1449cf3a64382ab000dfbc4f3787cd33f81f641ab5039ba68ae9,Pass,0x583acc79585d3cb195ea8125f6f80ad459b46313,0x519b70055af55a007110b4ff99b0ea33071c720a,0x52fbdabf9e1e2a204ed0eb7be258a22d6f89cdbc3c15c1075014087082996aaf,mainnet
1000000000000000000,1569779407,0x392a001c44742708b420cc363a9d974b8a28d92bf37b0af37f57d64d703d62cd,Pass,0xc4d9d1a93068d311ab18e988244123430eb4f1cd,0x294f999356ed03347c7a23bcbcf8d33fa41dc830,0xa4a6cce181a4eb41bf88c9e829dd3142a34053e40ae069a3221c4352ce0aab96,mainnet
150000000000000000000,1556540489,0x392afd47c7c6254351055c59bf0496222c93c5e012dba4d6653a5cc41d9b80fa,Pass,0xce7298e5ef1ae8af0573edc2ebd03ab0f837e214,0x294f999356ed03347c7a23bcbcf8d33fa41dc830,0x8aa1975507be7e5f5937d99cfd1c6a2afad891621abc1eece95eae27b656b5aa,mainnet
301000000000000000000,1556093060,0x3941923874bdcf57511b81667160114dc073b0433a95b86996b8fd49b2dc0181,Pass,0xc4d9d1a93068d311ab18e988244123430eb4f1cd,0x294f999356ed03347c7a23bcbcf8d33fa41dc830,0x59c0b30c52f62d3b1b30be022839aac00b95b4cee794577c86c0754ef9291c03,mainnet
100000000000000000000,1590523800,0x394367ddeae14193d49f589fab40164ffff3edf57f4bb3be9cdc50cb76b9869f,Pass,0x9a94ac82b17e67f7dff81912de68eb74ca20e6c3,0x0b93ba560283350d4216f29dc57e15df38d0eace,0x693971927b505a0d5391fe548b2038e618efdd2efd43e6276805fe0caa9c6dee,mainnet
180000000000000000000,1591755185,0x3951d3fb47209932f09cb8ea410200fcd92eca0ad4558279166b6e086eefe6d1,Pass,0x7f2a1ef39ea0d470b5669ce105a13c5b3bd8cd31,0xee7fa430a7e513d3df962ed0c0e285bc6f87fc24,0xa34e1de620e96fa39e823a19cac50c3f2dd86d9009b1f7cccb4feb97cc1a5207,mainnet
150000000000000000000,1578322036,0x395ad81e76501bf70a163117e2ce9e7248e33fea494da68d4f8269d67d8d5029,Pass,0x9a94ac82b17e67f7dff81912de68eb74ca20e6c3,0x8990e11b69403ea53ef2b32434bbd7dbf84b5234,0x17319184a8bcc9116e6d526838e91be004217d5c57c9b78773e07a9fea7b46b0,mainnet
1000000000000000000000,1598708241,0x396c7b656399f8669dd371244a4863000c5e97285cbc3bbd3b9578415ea43440,Pass,0xb435871b0959561226b4d903b1abf79528177e81,0x519b70055af55a007110b4ff99b0ea33071c720a,0x951573f425f4af3056e539294c64adeb5c1dd1be8e2ed0e2f492e00a3a95acb8,mainnet
30000000000000000000,1567022907,0x397815944f8841f493185efdc162b29ae078ec97f3afb233e7811a6f0b186f71,Pass,0xf8d1d34956cea24718cf8687588d6fedbc6d9aa6,0x294f999356ed03347c7a23bcbcf8d33fa41dc830,0xde9459a8e2b6f28ef36c90c9ad2a085f5d7ebace113ba7fe647f2ca0bad78d2f,mainnet
1000000000000000000000,1570094928,0x39d862adccd12eb374891fef25859ef94206bc31187cfe7126a99baad58b71ec,Pass,0x774d556f7c2cae79f28a35b8e1f57371df8b8bca,0x294f999356ed03347c7a23bcbcf8d33fa41dc830,0xd5a57e970c43516c0ea4c794a1ed2d05980205d4212738f1293c9df6887c6261,mainnet
30000000000000000000,1558288548,0x39fce0d743fe813a75a38ea1f037484f14245cd4e1ffda4485e20a37f1db1592,Fail,0xb1b7586656116d546033e3baff69bfcd6592225e,0x294f999356ed03347c7a23bcbcf8d33fa41dc830,0xe1be9044c206f39ff83a1b176a4588578dd328000ce20967a832b6479b2c5091,mainnet
593000000000000000000,1564140681,0x3a0217170c8a532b834762dea0698a8cfec5902c4d142253f9b7f42523cc0ecc,Fail,0x730fd267ef60b27615324b94bf0bc7ed15d52718,0x519b70055af55a007110b4ff99b0ea33071c720a,0x2bc422bab43d296c6494dcd78bc28a3b10074de875817339efa569af4c383441,mainnet
774000000000000000000,1557050939,0x3a1d3f14dead5a6e1e063c639abcf01624c2fbace08bdadcb14e5df8809466b0,Pass,0xc4d9d1a93068d311ab18e988244123430eb4f1cd,0x294f999356ed03347c7a23bcbcf8d33fa41dc830,0x19387283e3bb6b5a82961bcff3d60b07d9096870f38cf76c59ac17b29c895815,mainnet
2000000000000000000,1594240983,0x3a3f6512cd2118f95b4ad720327d34067ae1f3fc704f6e97eae6180ec470503f,Pass,0x76bc4c780dd85558bc4b24a4f262f4eb0be78ca7,0x15344ecdc2c4edfcb092e284d93c20f0529fd8a6,0x96060abd480fc082778d16adf487e34581d57337b0a4680bffec7361c4a85c5b,mainnet
100000000000000000000,1573575170,0x3a6404e3195fac858a1b614f6dc0bc7d1b4c583b4d93a55fbdaae8bfeb373b16,Pass,0x88b49ca334521bada40faa71ef3b416fb1b161ec,0x2b8c70fffda7f3d7667f7cfede1429313886329c,0x67008094f98dfcf8ecf59d2ff153432ef9372ab04899ccc7f54894acb9fc7f8b,mainnet
750000000000000000000,1570638225,0x3a7654152199b178ed62c160d093108d5192a4dd163ea5de114df861edf207ab,Pass,0x4da2e85d64bece663ccab06e89b970b6b077f22f,0x440583455bcd85ab2bd429c015d3aabcae135f0a,0xc98fbd2b7f2bbbd7cd27209673869bde2b2612688c10d15dbc4dcfd51a871853,mainnet
1000000000000000000000,1574662976,0x3a9e133594feeddcd16bc7e9fe2954f4c55bf17ceb4d1e8709e99987fe900c06,Pass,0xada083a3c06ee526f827b43695f2dcff5c8c892b,0x294f999356ed03347c7a23bcbcf8d33fa41dc830,0xd6111ccc5d8e8a5c0df353c35bcb19ef9851707f3a3cc04a13f963eecdff16c1,mainnet
2500000000000000000000,1601311789,0x3aafe26bce7140328fcd7e625f89ee7dbf3cb4cc10a29e66455afc2b9c889899,Pass,0x583acc79585d3cb195ea8125f6f80ad459b46313,0x519b70055af55a007110b4ff99b0ea33071c720a,0x2c0419252c7c5932f36dc4ed7e926de62b3cad686df846493260797e07f7613a,mainnet
500000000000000000000,1570710057,0x3ab505113eb90e6afbcebcfaca16e546aac71212cdaa6d622b410552efb628dc,Pass,0xc4d9d1a93068d311ab18e988244123430eb4f1cd,0x294f999356ed03347c7a23bcbcf8d33fa41dc830,0xa66fe323d58b59b4e3f28ab91d37c3748875ad6537da66570c27548f9118a748,mainnet
300000000000000000000,1588825729,0x3abdfd6910742bcc9b79fe574589186364db9e7c249ebfedba89fd3d3fc4099a,Pass,0x583acc79585d3cb195ea8125f6f80ad459b46313,0x519b70055af55a007110b4ff99b0ea33071c720a,0xb58af24cfce3331978629f3233231ea86ba4344f53c972adbae2c8e509db2471,mainnet
2000000000000000000000,1599710256,0x3ac27f35b289761a67a1cac1198ae3d5a13d8ff13c0bae674f6dada40e561ad9,Pass,0x583acc79585d3cb195ea8125f6f80ad459b46313,0x519b70055af55a007110b4ff99b0ea33071c720a,0x35ea176732d1b0270782bd98ba277ff063771ead53efe0d17f3cb172f4138294,mainnet
