date,rateActionsMembers
1564704000,0.0066760365425158116
1564790400,0.0021078517477604074
1564876800,0.002459160372387142
1564963200,0.007553135429474793
1565049600,0.007547832192381956
1565136000,0.00596805336141829
1565222400,0.0040365040365040366
1565308800,0.00754518336550272
1565395200,0.0024565713283032113
1565481600,0.0015789473684210526
1565568000,0.0029824561403508773
1565654400,0.007889200561009817
1565740800,0.006836108676599474
1565827200,0.004556607080266386
1565913600,0.007708479327259986
1566000000,0.003328078472587143
1566086400,0.003852889667250438
1566172800,0.0010506040973559797
1566259200,0.0022763088776046225
1566345600,0.0024509803921568627
1566432000,0.0010500525026251313
1566518400,0.0008750437521876093
1566604800,0.0007000350017500875
1566691200,0.0022751137556877845
1566777600,0.001400070003500175
1566864000,0.0019250962548127406
1566950400,0.009972008397480756
1567036800,0.007480862908837857
1567123200,0.002435206122803966
1567209600,0.001217603061401983
1567296000,0.00121675647488267
1567382400,0.006255430060816681
1567468800,0.003996524761077324
1567555200,0.005734144222415291
1567641600,0.0013893713094824591
1567728000,0.0050347222222222225
1567814400,0.003471619510501649
1567900800,0.0031239153071850054
1567987200,0.008676036786395974
1568073600,0.0057251908396946565
1568160000,0.0019077349982656955
1568246400,0.003292894280762565
1568332800,0.0012125411397886714
1568419200,0.00017322016282695306
1568505600,0.0015584415584415584
1568592000,0.007272727272727273
1568678400,0.005020775623268698
1568764800,0.009868421052631578
1568851200,0.005367036011080332
1568937600,0.0015579020252726328
1569024000,0.001038241910365115
1569110400,0.00034602076124567473
1569196800,0.002249134948096886
1569283200,0.0031120331950207467
1569369600,0.0008644536652835408
1569456000,0.0019014693171996544
1569542400,0.0022464143770520133
1569628800,0.0003456022118541559
1569715200,0.002592016588906169
1569801600,0.0038016243303957147
1569888000,0.007603248660791429
1569974400,0.0065653075328265375
1570060800,0.0082930200414651
1570147200,0.010539046302695232
1570233600,0.002245638279495595
1570320000,0.00017274140611504577
1570406400,0.0
1570492800,0.0024175444655499916
1570579200,0.0032809532032464167
1570665600,0.004488950276243094
1570752000,0.001899171270718232
1570838400,0.002244475138121547
1570924800,0.0025888850535036242
1571011200,0.003969623748705558
1571097600,0.0024158757549611735
1571184000,0.005349439171699741
1571270400,0.005497337227280536
1571356800,0.006525845783960158
1571443200,0.007383241758241758
1571529600,0.0032623626373626375
1571616000,0.007552351527634741
1571702400,0.008238928939237899
1571788800,0.003775527715805732
1571875200,0.0039464653397391905
1571961600,0.0075497597803706245
1572048000,0.002059025394646534
1572134400,0.001887116143420827
1572220800,0.0053182364041859664
1572307200,0.0027448962086121117
1572393600,0.006689536878216123
1572480000,0.007888869833647744
1572566400,0.0054869684499314125
1572652800,0.0018861454046639231
1572739200,0.004628835933481913
1572825600,0.006342132327733973
1572912000,0.004283755997258396
1572998400,0.004795341668093852
1573084800,0.00787132101300479
1573171200,0.01316014356520253
1573257600,0.0044406490179333905
1573344000,0.0025558016697904244
1573430400,0.01478585995921142
1573516800,0.015107791546426753
1573603200,0.013227064609123283
1573689600,0.007966101694915254
1573776000,0.005593220338983051
1573862400,0.004406032875783766
1573948800,0.003049813622500847
1574035200,0.004405286343612335
1574121600,0.0010160880609652837
1574208000,0.0037256562235393736
1574294400,0.0035551041137633316
1574380800,0.0023700694091755544
1574467200,0.0033858134416793633
1574553600,0.0016929067208396817
1574640000,0.008629441624365483
1574726400,0.003045685279187817
1574812800,0.004567755032989342
1574899200,0.0006767044493317544
1574985600,0.002535496957403651
1575072000,0.0020260003376667227
1575158400,0.00016883336147222692
1575244800,0.006062647356012125
1575331200,0.002862434753325476
1575417600,0.0053872053872053875
1575504000,0.007536426059286552
1575590400,0.004856807904873556
1575676800,0.0066945606694560665
1575763200,0.0071906354515050164
1575849600,0.0070234113712374585
1575936000,0.002675137936799866
1576022400,0.005350275873599732
1576108800,0.0008337502084375521
1576195200,0.0010001666944490749
1576281600,0.0018333333333333333
1576368000,0.0016663889351774704
1576454400,0.004828504828504829
1576540800,0.007811201595479475
1576627200,0.005474452554744526
1576713600,0.0023190326321020373
1576800000,0.002481800132362674
1576886400,0.000495949743759299
1576972800,0.0006608293408227325
1577059200,0.0037985136251032204
1577145600,0.002642444260941371
1577232000,0.002642444260941371
1577318400,0.0018160805679379231
1577404800,0.001981178801386825
1577491200,0.0004948045522018803
1577577600,0.0
1577664000,0.0026367831245880024
1577750400,0.01400329489291598
1577836800,0.0022999835715459176
1577923200,0.0019672131147540984
1578009600,0.000655307994757536
1578096000,0.0009828009828009828
1578182400,0.0021294021294021295
1578268800,0.002292451285410185
1578355200,0.0032733224222585926
1578441600,0.001799149492966961
1578528000,0.004238669709814151
1578614400,0.0013039934800325999
1578700800,0.0035848134267557437
1578787200,0.006188925081433224
1578873600,0.004719283970707893
1578960000,0.0006508298080052066
1579046400,0.007647250244061178
1579132800,0.003903708523096942
1579219200,0.0055284552845528455
1579305600,0.0017874553136171597
1579392000,0.0038847523470378763
1579478400,0.0019420618223013433
1579564800,0.0004854368932038835
1579651200,0.0032346757237586934
1579737600,0.011968300177907164
1579824000,0.004525618231776305
1579910400,0.0022628091158881525
1579996800,0.001777059773828756
1580083200,0.005329457364341085
1580169600,0.004516129032258065
1580256000,0.008537371134020618
1580342400,0.004024468770122344
1580428800,0.0067589314451239136
1580515200,0.0017693421264275374
1580601600,0.0008039877793857533
1580688000,0.005306319343945972
1580774400,0.00241196333815726
1580860800,0.002733558449911561
1580947200,0.01508586101749318
1581033600,0.003370245546461242
1581120000,0.0030468248877485566
1581206400,0.0009621552277100705
1581292800,0.0011225144323284157
1581379200,0.00016
1581465600,0.003973931012557622
1581552000,0.0038131553860819827
1581638400,0.003972036860502065
1581724800,0.0011121703209405784
1581811200,0.00031776294884016526
1581897600,0.0006355258976803305
1581984000,0.001271051795360661
1582070400,0.0020638196539133195
1582156800,0.0038095238095238095
1582243200,0.002857142857142857
1582329600,0.0006349206349206349
1582416000,0.002217997465145754
1582502400,0.0019008395374623792
1582588800,0.013464280057025185
1582675200,0.005543237250554324
1582761600,0.0006333122229259025
1582848000,0.0006331117442228553
1582934400,0.000949667616334283
1583020800,0.0014245014245014246
1583107200,0.0033238366571699905
1583193600,0.014240506329113924
1583280000,0.002848101265822785
1583366400,0.002214489085732363
1583452800,0.005030655557302311
1583539200,0.00031441597233139445
1583625600,0.0012574662055957245
1583712000,0.0014144271570014145
1583798400,0.002043061449002043
1583884800,0.0032992930086410055
1583971200,0.0012568735271013354
1584057600,0.0007855459544383347
1584144000,0.012568735271013355
1584230400,0.002356637863315004
1584316800,0.0009423590387937804
1584403200,0.001098901098901099
1584489600,0.00031338138514572234
1584576000,0.008766437069505322
1584662400,0.010947763528307789
1584748800,0.0
1584835200,0.0
1584921600,0.0007811279487580066
1585008000,0.0007811279487580066
1585094400,0.0006249023590064052
1585180800,0.0009361834919644251
1585267200,0.002027448533998752
1585353600,0.001402524544179523
1585440000,0.0032705186108082855
1585526400,0.0028033016664071016
1585612800,0.002180345740538857
1585699200,0.0003114779629341224
1585785600,0.006540018685767673
1585872000,0.012455238984898023
1585958400,0.0012453300124533001
1586044800,0.0010894941634241246
1586131200,0.002644679527069073
1586217600,0.0006222775357809583
1586304000,0.00015556938394523958
1586390400,0.0013994713108381278
1586476800,0.001710464935468823
1586563200,0.0021769553724148654
1586649600,0.0015549681231534754
1586736000,0.0015549681231534754
1586822400,0.004508706467661692
1586908800,0.00155448468832582
1586995200,0.0018650917003419335
1587081600,0.002797202797202797
1587168000,0.0017094017094017094
1587254400,0.002641802641802642
1587340800,0.009787167935373622
1587427200,0.0034166796086348814
1587513600,0.005897873661337886
1587600000,0.0006206361520558572
1587686400,0.0017064846416382253
1587772800,0.004654049022649705
1587859200,0.0021708792060784617
1587945600,0.0041841004184100415
1588032000,0.004647560030983733
1588118400,0.006196746707978312
1588204800,0.0012389654638376955
1588291200,0.0013921113689095127
1588377600,0.0024740992732333383
1588464000,0.004791344667697064
1588550400,0.0015455950540958269
1588636800,0.0020083423451259077
1588723200,0.007569905762397652
1588809600,0.005096525096525096
1588896000,0.004786905497220506
1588982400,0.004476690336523618
1589068800,0.004631058968817536
1589155200,0.004781736850223662
1589241600,0.0038550501156515036
1589328000,0.0061614294516327784
1589414400,0.004308355131558701
1589500800,0.0030773965225419295
1589587200,0.005385443914448377
1589673600,0.004459480239889282
1589760000,0.009374519747963732
1589846400,0.0049177808513908095
1589932800,0.006757794501612655
1590019200,0.004759711346537694
1590105600,0.005988023952095809
1590192000,0.0006139677666922486
1590278400,0.0016881522406384285
1590364800,0.0010734549915657108
1590451200,0.0010734549915657108
1590537600,0.0015335071308081583
1590624000,0.0021465808034345293
1590710400,0.0013797332515713629
1590796800,0.0009188361408882082
1590883200,0.0009188361408882082
1590969600,0.001990811638591118
1591056000,0.0015309246785058174
1591142400,0.006582976117575016
1591228800,0.0015309246785058174
1591315200,0.002908756889161053
1591401600,0.000765345170671973
1591488000,0.0019898974437471298
1591574400,0.004898209092300628
1591660800,0.0038261401897765534
1591747200,0.0045906656465187455
1591833600,0.0013769889840881274
1591920000,0.0015299877600979193
1592006400,0.0013767783386874712
1592092800,0.0019880715705765406
1592179200,0.0022932273352698363
1592265600,0.0038208772734219776
1592352000,0.0003056234718826406
1592438400,0.0012223071046600458
1592524800,0.0012223071046600458
1592611200,0.00030557677616501144
1592697600,0.0004583651642475172
1592784000,0.0015267175572519084
1592870400,0.0025954198473282443
1592956800,0.0030534351145038168
1593043200,0.004885496183206107
1593129600,0.0025954198473282443
1593216000,0.001068702290076336
1593302400,0.0004580152671755725
1593388800,0.0022900763358778627
1593475200,0.002137404580152672
1593561600,0.00183206106870229
1593648000,0.00015267175572519084
1593734400,0.000916030534351145
1593820800,0.0004580152671755725
1593907200,0.001984732824427481
1593993600,0.0030534351145038168
1594080000,0.00366188587122368
1594166400,0.0033567287152883735
1594252800,0.003965832824893227
1594339200,0.005032021957913998
1594425600,0.0015248551387618177
1594512000,0.0041164811709102
1594598400,0.00045738679676779996
1594684800,0.0003049245311785333
1594771200,0.002134146341463415
1594857600,0.0013717421124828531
1594944000,0.0006095702529716549
1595030400,0.0009142160597287826
1595116800,0.00030473868657626083
1595203200,0.0007617306520414382
1595289600,0.0004564820450395618
1595376000,0.00045641259698767686
1595462400,0.0007606876616461281
1595548800,0.0
1595635200,0.0
1595721600,0.00045641259698767686
1595808000,0.00030427506465845124
1595894400,0.0
1595980800,0.0003041825095057034
1596067200,0.0018250950570342205
1596153600,0.00045627376425855514
1596240000,0.0001520912547528517
1596326400,0.0006083650190114068
1596412800,0.0019771863117870724
1596499200,0.0
1596585600,0.0009125475285171103
1596672000,0.001064638783269962
1596758400,0.0003041825095057034
1596844800,0.0012167300380228137
1596931200,0.0013686131386861315
1597017600,0.0006081800212863008
1597104000,0.0006080875646093037
1597190400,0.0006080875646093037
1597276800,0.0009121313469139556
1597363200,0.0003040437823046519
1597449600,0.0004560656734569778
1597536000,0.0004560656734569778
1597622400,0.001519756838905775
1597708800,0.000759762953958365
1597795200,0.002279288861875095
1597881600,0.000911715544750038
1597968000,0.0006077180188392585
1598054400,0.0003038128512836093
1598140800,0.0010633449794926325
1598227200,0.0018228771077016558
1598313600,0.0024305028102688743
1598400000,0.0
1598486400,0.0012152514051344372
1598572800,0.003493847789761507
1598659200,0.0013671578307762418
1598745600,0.0
1598832000,0.00030339805825242716
1598918400,0.0
1599004800,0.0
1599091200,0.001061893203883495
1599177600,0.0013650841801911117
1599264000,0.00015167602002123465
1599350400,0.004549590536851683
1599436800,0.0033363663936912345
1599523200,0.0016681831968456172
1599609600,0.006672732787382469
1599696000,0.003032600454890068
1599782400,0.0024260803639120547
1599868800,0.0006065200909780137
1599955200,0.0004548900682335102
1600041600,0.0
1600128000,0.0019711902956785444
1600214400,0.0010614101592115238
1600300800,0.00030326004548900684
1600387200,0.0016676773802304426
1600473600,0.00045482110369921165
1600560000,0.0024161884627000906
1600646400,0.004679951690821256
1600732800,0.0012073649260488982
1600819200,0.00045276184726833685
1600905600,0.0028674916993661334
1600992000,0.0022638092363416844
1601078400,0.0
1601164800,0.0
1601251200,0.0013578756789378395
1601337600,0.003620455573993061
1601424000,0.001508523155830442
1601510400,0.0021119324181626186
1601596800,0.002864897466827503
1601683200,0.0024125452352231603
1601769600,0.002261761158021713
1601856000,0.0024125452352231603
1601942400,0.0019601930036188178
1602028800,0.0015073861923424782
1602115200,0.0
1602201600,0.0
1602288000,0.0007535795026375283
1602374400,0.0013564431047475508
1602460800,0.0010545344983428743
1602547200,0.0012050007531254707
1602633600,0.0003011594639361542
1602720000,0.0007528986598403855
1602806400,0.0009034783918084626
1602892800,0.0003011594639361542
1602979200,0.0004517391959042313
1603065600,0.0021081162475530793
1603152000,0.0009034783918084626
1603238400,0.0006023189278723084
1603324800,0.0018069567836169252
1603411200,0.0021077988557663355
1603497600,0.0
1603584000,0.0030111412225233363
1603670400,0.0013548095739876562
1603756800,0.0027096191479753125
1603843200,0.00015051173991571343
1603929600,0.0030102347983142685
1604016000,0.00030102347983142685
1604102400,0.0006020469596628537
1604188800,0.001053582179409994
1604275200,0.0015048908954100827
